Id,Email,PlacaCarro,DataCadastro,Celular,Telefone,CPF,Nome,Tipo,ValorBase,Empresa_Id
1013,a@a.com.br,XXX-0000,2032-10-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Thiago Batista,1,0.0,6
1014,a@a.com.br,XXX-0000,2032-07-06 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Leandro Santana,1,0.0,21
1015,a@a.com.br,XXX-0000,2032-03-01 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Simone Souza,1,0.0,21
1016,a@a.com.br,XXX-0000,2032-01-31 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Felipe Amaral,1,0.0,21
1017,a@a.com.br,XXX-0000,2030-12-20 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Larissa Ramos,1,0.0,8
1018,a@a.com.br,XXX-0000,2030-12-04 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Francisco Queiroz,1,0.0,3
1019,a@a.com.br,XXX-0000,2031-03-04 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Monique Medeiros,1,0.0,14
1020,a@a.com.br,XXX-0000,2031-09-14 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Beatriz Amaral,1,0.0,2
1021,a@a.com.br,XXX-0000,2032-09-26 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Aline Moraes,1,0.0,20
1022,a@a.com.br,XXX-0000,2030-11-08 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vitor Martins,1,0.0,10
1023,a@a.com.br,XXX-0000,2030-11-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Amanda Moraes,1,0.0,10
1024,a@a.com.br,XXX-0000,2031-01-01 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Isabela Oliveira,1,0.0,19
1025,a@a.com.br,XXX-0000,2032-05-12 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vanessa Santos,1,0.0,4
1026,a@a.com.br,XXX-0000,2030-01-14 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gustavo Almeida,1,0.0,19
1027,a@a.com.br,XXX-0000,2030-07-20 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Roberto Tavares,1,0.0,3
1028,a@a.com.br,XXX-0000,2030-08-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Bruno Borges,1,0.0,18
1029,a@a.com.br,XXX-0000,2031-12-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,João Batista,1,0.0,18
1030,a@a.com.br,XXX-0000,2031-06-12 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Eduardo Medeiros,1,0.0,12
1031,a@a.com.br,XXX-0000,2031-01-23 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Juliana Barbosa,1,0.0,17
1032,a@a.com.br,XXX-0000,2030-07-02 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gustavo Silva,1,0.0,6
1033,a@a.com.br,XXX-0000,2030-04-21 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vinicius Moura,1,0.0,18
1034,a@a.com.br,XXX-0000,2032-10-10 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcos Azevedo,1,0.0,3
1035,a@a.com.br,XXX-0000,2032-02-10 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Rafael Carvalho,1,0.0,20
1036,a@a.com.br,XXX-0000,2031-04-28 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Beatriz Mendes,1,0.0,2
1037,a@a.com.br,XXX-0000,2032-10-22 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Felipe Medeiros,1,0.0,12
1038,a@a.com.br,XXX-0000,2030-06-25 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Diego Cordeiro,1,0.0,9
1039,a@a.com.br,XXX-0000,2032-06-14 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Eduardo Castro,1,0.0,1
1040,a@a.com.br,XXX-0000,2032-11-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Isabela Coelho,1,0.0,19
1041,a@a.com.br,XXX-0000,2032-01-06 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Thiago Faria,1,0.0,5
1042,a@a.com.br,XXX-0000,2032-08-02 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Thiago Moraes,1,0.0,4
1043,a@a.com.br,XXX-0000,2030-08-01 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,João Cordeiro,1,0.0,7
1044,a@a.com.br,XXX-0000,2031-07-30 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Ana Souza,1,0.0,21
1045,a@a.com.br,XXX-0000,2030-06-05 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Diego Ribeiro,1,0.0,11
1046,a@a.com.br,XXX-0000,2031-09-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,José Teixeira,1,0.0,4
1047,a@a.com.br,XXX-0000,2032-03-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Cesar Duarte,1,0.0,12
1048,a@a.com.br,XXX-0000,2030-07-20 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Daniela Moraes,1,0.0,10
1049,a@a.com.br,XXX-0000,2032-08-20 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Pedro Borges,1,0.0,1
1050,a@a.com.br,XXX-0000,2032-01-26 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Alexandre Batista,1,0.0,11
1051,a@a.com.br,XXX-0000,2031-02-07 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Ana Ribeiro,1,0.0,13
1052,a@a.com.br,XXX-0000,2032-05-14 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Eduardo Nunes,1,0.0,6
1053,a@a.com.br,XXX-0000,2031-03-29 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Eduardo Moraes,1,0.0,12
1054,a@a.com.br,XXX-0000,2031-09-01 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Simone Moura,1,0.0,14
1055,a@a.com.br,XXX-0000,2030-02-11 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Mateus Gomes,1,0.0,5
1056,a@a.com.br,XXX-0000,2031-07-14 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vanessa Duarte,1,0.0,21
1057,a@a.com.br,XXX-0000,2031-07-26 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Leandro Moraes,1,0.0,8
1058,a@a.com.br,XXX-0000,2032-01-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Patricia Borges,1,0.0,20
1059,a@a.com.br,XXX-0000,2032-06-10 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Pedro Moura,1,0.0,2
1060,a@a.com.br,XXX-0000,2031-11-07 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Thiago Pereira,1,0.0,7
1061,a@a.com.br,XXX-0000,2030-05-25 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Beatriz Batista,1,0.0,15
1062,a@a.com.br,XXX-0000,2031-06-29 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,José Ribeiro,1,0.0,10
1063,a@a.com.br,XXX-0000,2030-07-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Carla Ribeiro,1,0.0,10
1064,a@a.com.br,XXX-0000,2031-10-29 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vitor Fernandes,1,0.0,1
1065,a@a.com.br,XXX-0000,2030-02-06 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vanessa Moura,1,0.0,7
1066,a@a.com.br,XXX-0000,2030-08-01 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gabriel Amaral,1,0.0,8
1067,a@a.com.br,XXX-0000,2032-11-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Pedro Silva,1,0.0,2
1068,a@a.com.br,XXX-0000,2030-07-04 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Fábio Teixeira,1,0.0,15
1069,a@a.com.br,XXX-0000,2030-06-19 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Claudia Barbosa,1,0.0,5
1070,a@a.com.br,XXX-0000,2031-04-12 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Patricia Lima,1,0.0,21
1071,a@a.com.br,XXX-0000,2032-06-09 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Larissa Oliveira,1,0.0,17
1072,a@a.com.br,XXX-0000,2030-05-22 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Monique Campos,1,0.0,12
1073,a@a.com.br,XXX-0000,2030-04-24 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Claudia Pereira,1,0.0,8
1074,a@a.com.br,XXX-0000,2032-12-07 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Larissa Santos,1,0.0,1
1075,a@a.com.br,XXX-0000,2032-01-13 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Aline Moraes,1,0.0,16
1076,a@a.com.br,XXX-0000,2031-08-13 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Thiago Santana,1,0.0,17
1077,a@a.com.br,XXX-0000,2032-02-05 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Simone Oliveira,1,0.0,6
1078,a@a.com.br,XXX-0000,2032-03-01 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vinicius Silva,1,0.0,13
1079,a@a.com.br,XXX-0000,2032-09-07 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Ricardo Moraes,1,0.0,8
1080,a@a.com.br,XXX-0000,2031-05-09 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Mateus Dias,1,0.0,15
1081,a@a.com.br,XXX-0000,2030-03-05 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Fernanda Pinto,1,0.0,17
1082,a@a.com.br,XXX-0000,2031-12-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Claudia Teixeira,1,0.0,12
1083,a@a.com.br,XXX-0000,2030-09-21 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Pedro Barbosa,1,0.0,6
1084,a@a.com.br,XXX-0000,2030-05-01 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Camila Coelho,1,0.0,1
1085,a@a.com.br,XXX-0000,2032-08-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Leandro Teixeira,1,0.0,6
1086,a@a.com.br,XXX-0000,2030-05-14 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Eduardo Martins,1,0.0,15
1087,a@a.com.br,XXX-0000,2031-02-08 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Lívia Almeida,1,0.0,11
1088,a@a.com.br,XXX-0000,2031-03-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Bruno Rocha,1,0.0,1
1089,a@a.com.br,XXX-0000,2032-11-24 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,José Rocha,1,0.0,2
1090,a@a.com.br,XXX-0000,2031-01-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Daniela Nunes,1,0.0,9
1091,a@a.com.br,XXX-0000,2032-03-22 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Lucas Tavares,1,0.0,3
1092,a@a.com.br,XXX-0000,2030-02-14 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Carla Nunes,1,0.0,8
1093,a@a.com.br,XXX-0000,2031-06-01 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vanessa Fernandes,1,0.0,10
1094,a@a.com.br,XXX-0000,2030-06-11 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Francisco Santana,1,0.0,6
1095,a@a.com.br,XXX-0000,2032-03-11 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Daniela Vargas,1,0.0,3
1096,a@a.com.br,XXX-0000,2032-12-31 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Fábio Amaral,1,0.0,11
1097,a@a.com.br,XXX-0000,2030-03-09 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Carolina Fernandes,1,0.0,20
1098,a@a.com.br,XXX-0000,2031-08-24 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Paula Rocha,1,0.0,21
1099,a@a.com.br,XXX-0000,2032-06-06 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Monique Amaral,1,0.0,16
1100,a@a.com.br,XXX-0000,2031-04-08 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Renata Queiroz,1,0.0,11
1101,a@a.com.br,XXX-0000,2031-10-16 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Francisco Nunes,1,0.0,5
1102,a@a.com.br,XXX-0000,2031-05-25 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Lucas Barros,1,0.0,5
1103,a@a.com.br,XXX-0000,2031-08-29 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Eduardo Machado,1,0.0,20
1104,a@a.com.br,XXX-0000,2030-09-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Claudia Cardoso,1,0.0,15
1105,a@a.com.br,XXX-0000,2031-12-11 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Diego Medeiros,1,0.0,9
1106,a@a.com.br,XXX-0000,2031-10-24 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Francisco Castro,1,0.0,15
1107,a@a.com.br,XXX-0000,2030-07-09 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gabriel Oliveira,1,0.0,19
1108,a@a.com.br,XXX-0000,2032-10-07 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gustavo Rocha,1,0.0,20
1109,a@a.com.br,XXX-0000,2030-07-07 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Fábio Souza,1,0.0,7
1110,a@a.com.br,XXX-0000,2032-06-14 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gabriel Amaral,1,0.0,11
1111,a@a.com.br,XXX-0000,2031-05-06 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Juliana Campos,1,0.0,12
1112,a@a.com.br,XXX-0000,2032-12-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vanessa Siqueira,1,0.0,8
1113,a@a.com.br,XXX-0000,2031-02-26 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Claudia Silva,1,0.0,17
1114,a@a.com.br,XXX-0000,2031-08-23 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Isabela Pinto,1,0.0,7
1115,a@a.com.br,XXX-0000,2030-05-09 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Camila Martins,1,0.0,12
1116,a@a.com.br,XXX-0000,2030-06-24 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Carla Borges,1,0.0,21
1117,a@a.com.br,XXX-0000,2031-12-13 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Pedro Souza,1,0.0,16
1118,a@a.com.br,XXX-0000,2032-04-07 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gustavo Oliveira,1,0.0,10
1119,a@a.com.br,XXX-0000,2032-06-26 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Rafael Carvalho,1,0.0,21
1120,a@a.com.br,XXX-0000,2032-07-24 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Letícia Gomes,1,0.0,17
1121,a@a.com.br,XXX-0000,2032-03-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Carolina Campos,1,0.0,13
1122,a@a.com.br,XXX-0000,2030-11-18 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Isabela Barros,1,0.0,15
1123,a@a.com.br,XXX-0000,2031-03-10 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Beatriz Moreira,1,0.0,2
1124,a@a.com.br,XXX-0000,2030-08-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Simone Coelho,1,0.0,16
1125,a@a.com.br,XXX-0000,2032-04-10 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Thiago Moraes,1,0.0,14
1126,a@a.com.br,XXX-0000,2032-04-24 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Mateus Cardoso,1,0.0,8
1127,a@a.com.br,XXX-0000,2031-05-16 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Carolina Pinto,1,0.0,9
1128,a@a.com.br,XXX-0000,2032-05-15 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcela Lima,1,0.0,4
1129,a@a.com.br,XXX-0000,2030-01-27 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Cesar Freitas,1,0.0,18
1130,a@a.com.br,XXX-0000,2031-03-25 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Felipe Faria,1,0.0,21
1131,a@a.com.br,XXX-0000,2032-09-04 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Fernanda Santos,1,0.0,10
1132,a@a.com.br,XXX-0000,2030-12-08 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Francisco Cordeiro,1,0.0,21
1133,a@a.com.br,XXX-0000,2030-08-28 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Cesar Martins,1,0.0,1
1134,a@a.com.br,XXX-0000,2030-03-02 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Roberto Cavalcanti,1,0.0,8
1135,a@a.com.br,XXX-0000,2032-02-18 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Daniel Santos,1,0.0,7
1136,a@a.com.br,XXX-0000,2030-10-06 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vitor Barros,1,0.0,11
1137,a@a.com.br,XXX-0000,2030-11-24 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcela Tavares,1,0.0,7
1138,a@a.com.br,XXX-0000,2030-12-02 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Bruno Cavalcanti,1,0.0,16
1139,a@a.com.br,XXX-0000,2030-10-26 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcela Ribeiro,1,0.0,16
1140,a@a.com.br,XXX-0000,2030-01-15 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Pedro Cavalcanti,1,0.0,20
1141,a@a.com.br,XXX-0000,2031-10-18 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Mateus Teixeira,1,0.0,9
1142,a@a.com.br,XXX-0000,2032-08-25 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Thiago Machado,1,0.0,14
1143,a@a.com.br,XXX-0000,2031-03-30 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Pedro Fonseca,1,0.0,13
1144,a@a.com.br,XXX-0000,2032-09-22 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Maria Oliveira,1,0.0,3
1145,a@a.com.br,XXX-0000,2031-02-08 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Carlos Santana,1,0.0,7
1146,a@a.com.br,XXX-0000,2031-04-02 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Fernanda Amaral,1,0.0,16
1147,a@a.com.br,XXX-0000,2030-06-01 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Carla Carvalho,1,0.0,13
1148,a@a.com.br,XXX-0000,2031-09-19 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gustavo Martins,1,0.0,13
1149,a@a.com.br,XXX-0000,2032-02-06 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Fábio Lima,1,0.0,13
1150,a@a.com.br,XXX-0000,2031-06-24 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Ana Freitas,1,0.0,1
1151,a@a.com.br,XXX-0000,2030-12-12 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Pedro Ramos,1,0.0,4
1152,a@a.com.br,XXX-0000,2032-05-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Larissa Batista,1,0.0,2
1153,a@a.com.br,XXX-0000,2031-07-20 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Paula Barbosa,1,0.0,3
1154,a@a.com.br,XXX-0000,2030-02-05 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Alexandre Mendes,1,0.0,19
1155,a@a.com.br,XXX-0000,2030-01-07 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gabriel Azevedo,1,0.0,17
1156,a@a.com.br,XXX-0000,2031-05-09 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,André Dias,1,0.0,14
1157,a@a.com.br,XXX-0000,2032-03-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Mateus Souza,1,0.0,20
1158,a@a.com.br,XXX-0000,2031-10-14 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Aline Barros,1,0.0,4
1159,a@a.com.br,XXX-0000,2031-09-04 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Aline Ribeiro,1,0.0,8
1160,a@a.com.br,XXX-0000,2032-07-01 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Renata Azevedo,1,0.0,5
1161,a@a.com.br,XXX-0000,2031-07-21 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcela Faria,1,0.0,16
1162,a@a.com.br,XXX-0000,2031-04-22 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Pedro Medeiros,1,0.0,20
1163,a@a.com.br,XXX-0000,2031-05-17 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Carolina Santana,1,0.0,15
1164,a@a.com.br,XXX-0000,2031-01-20 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Simone Oliveira,1,0.0,13
1165,a@a.com.br,XXX-0000,2031-09-24 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vanessa Batista,1,0.0,3
1166,a@a.com.br,XXX-0000,2031-03-07 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Renata Ribeiro,1,0.0,3
1167,a@a.com.br,XXX-0000,2031-07-30 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Daniel Nunes,1,0.0,6
1168,a@a.com.br,XXX-0000,2032-07-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Daniela Barbosa,1,0.0,4
1169,a@a.com.br,XXX-0000,2032-01-12 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vanessa Campos,1,0.0,11
1170,a@a.com.br,XXX-0000,2031-10-14 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcela Leite,1,0.0,16
1171,a@a.com.br,XXX-0000,2030-02-24 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Pedro Barros,1,0.0,3
1172,a@a.com.br,XXX-0000,2031-01-01 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Mariana Azevedo,1,0.0,5
1173,a@a.com.br,XXX-0000,2032-05-05 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Larissa Campos,1,0.0,9
1174,a@a.com.br,XXX-0000,2031-12-11 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Felipe Dias,1,0.0,2
1175,a@a.com.br,XXX-0000,2030-08-17 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Simone Ribeiro,1,0.0,16
1176,a@a.com.br,XXX-0000,2030-09-05 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,João Leite,1,0.0,17
1177,a@a.com.br,XXX-0000,2032-03-17 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Alexandre Cardoso,1,0.0,11
1178,a@a.com.br,XXX-0000,2032-05-15 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Claudia Castro,1,0.0,7
1179,a@a.com.br,XXX-0000,2031-05-25 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Rafael Medeiros,1,0.0,9
1180,a@a.com.br,XXX-0000,2031-05-08 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Renata Tavares,1,0.0,6
1181,a@a.com.br,XXX-0000,2030-12-01 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Mateus Nunes,1,0.0,15
1182,a@a.com.br,XXX-0000,2031-02-21 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gabriel Souza,1,0.0,12
1183,a@a.com.br,XXX-0000,2030-10-18 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,João Mendes,1,0.0,18
1184,a@a.com.br,XXX-0000,2030-08-18 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vinicius Nunes,1,0.0,5
1185,a@a.com.br,XXX-0000,2030-09-06 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Claudia Silva,1,0.0,1
1186,a@a.com.br,XXX-0000,2031-06-28 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Marcos Vargas,1,0.0,12
1187,a@a.com.br,XXX-0000,2030-04-30 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Letícia Borges,1,0.0,2
1188,a@a.com.br,XXX-0000,2031-08-31 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Lucas Mendes,1,0.0,8
1189,a@a.com.br,XXX-0000,2031-07-22 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Monique Mendes,1,0.0,5
1190,a@a.com.br,XXX-0000,2032-06-09 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Ana Moreira,1,0.0,5
1191,a@a.com.br,XXX-0000,2032-04-02 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Bruno Amaral,1,0.0,3
1192,a@a.com.br,XXX-0000,2031-06-30 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Rodrigo Barbosa,1,0.0,20
1193,a@a.com.br,XXX-0000,2031-12-29 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Vinicius Santana,1,0.0,14
1194,a@a.com.br,XXX-0000,2030-04-03 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,João Cunha,1,0.0,8
1195,a@a.com.br,XXX-0000,2030-02-12 00:00:00.000,(00)0000-0000,(00)0000-0000,000.000.000-00,Gustavo Machado,1,0.0,5
